"name","phone"
"CÔNG TY TNHH MTV KIM CHÂU","0974111144"
"CÔNG TY TNHH SHENGXING CHEMICAL","0868128977"
"CÔNG TY TNHH SUẤT ĂN CÔNG NGHIỆP AN DƯƠNG 34","0984038696"
"CÔNG TY TNHH NGUYỄN LINH MATXICORP VN","0888994777"
"CÔNG TY TNHH XÂY DỰNG TỔNG HỢP HÙNG THIÊN","0933286622"
"CÔNG TY TNHH ĐẠI TĂNG TIẾN","0903986336"
"CÔNG TY TNHH SƠN ĐẠI THÀNH PHÁT","0931481062"
"CÔNG TY TNHH NHÀ Ở CHO THUÊ NGUYỄN THỊ SÁNH","0974603537"
"CÔNG TY TNHH AUTOMATIC BẢO TÍN","0921798081"
"CÔNG TY CỔ PHẦN TH FURNITURE","0974333851"
"CÔNG TY TNHH SẮT MỸ THUẬT TRẦN GIA OCEAN","0908602509"
"CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ PHÁT TRIỂN AN BÌNH PHÁT","0902863032"
"CÔNG TY TNHH FENG TAI","0868102768"
"CÔNG TY CỔ PHẦN XL MT CÔNG NGHỆ MỚI","0977786000"
"CÔNG TY TNHH MTV TIN HỌC CÔNG NGHỆ ĐÔNG DƯƠNG","0982006502"
"CÔNG TY TNHH DỊCH VỤ BẢO VỆ NAM QUỐC VIỆT VN24","0979113678"
"CÔNG TY TNHH THIẾT KẾ QUẢNG CÁO VÀ TTNT TOÀN PHÁT","0933468788"
"DNTN TIỆM VÀNG KIM HOÀN NGÂN","0798418471"
"CÔNG TY TNHH CẮT MAY BẢO NGUYÊN","0972567678"
"CÔNG TY TNHH THY THIÊN PHƯỚC","0917331479"
"CÔNG TY TNHH DỊCH VỤ NẤU ĂN AN AN","0937177343"
"CÔNG TY TNHH CUNG ỨNG NHÂN LỰC VINASTAR","0906757774"
"CÔNG TY TNHH XÂY DỰNG BẤT ĐỘNG SẢN THÀNH PHÁT GROUP","0989900778"
"CÔNG TY TNHH OREUM","0986139347"
"CÔNG TY TNHH SẢN XUẤT TM HÒA PHONG 2","0938730074"
"CÔNG TY TNHH MÁY MÓC AE UNITED VIỆT NAM","0355739646"
"CÔNG TY TNHH MAI QUỐC VINH","0933999144"
"CÔNG TY CỔ PHẦN BẤT ĐỘNG SẢN ĐẠI PHÚ LAND","0979181988"
