"name","phone"
"CÔNG TY TNHH QUỐC TẾ THIẾT BỊ VỆ SINH NHÀ BẾP HOCA (VIỆT NAM) (NỘP THAY NHÀ THẦU NƯỚC NGOÀI)","0868605252"
"CÔNG TY TNHH KOEBI","0915864262"
"TRUNG TÂM NGOẠI NGỮ THIÊN MINH","0939695721"
"DOANH NGHIỆP TƯ NHÂN KIM QUẾ HƯƠNG","0976993099"
"CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ IBH","0983613988"
"CÔNG TY TNHH QUỐC TẾ GIAI KIỀU","0908369736"
"CÔNG TY TNHH THẠCH TƠ","0938873685"
"CÔNG TY TNHH THƯƠNG MẠI VÀ XÂY DỰNG VẠN LỘC PHÚC","0917066079"
"CÔNG TY TNHH NGUYÊN LIỆU BẢO VỆ MÔI TRƯỜNG LAN LING VIỆT NAM","0329584648"
"CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ BA THỊNH","0976593369"
"CÔNG TY TNHH XUẤT NHẬP KHẨU TOÀN THÀNH PHÁT","0976400400"
"CÔNG TY TNHH NÔNG NGHIỆP THIÊN BÌNH TIẾN","0898129159"
"CÔNG TY TNHH THẾ GIỚI GIẢI TRÍ NGỌC TRUNG","0938873685"
"CÔNG TY TRÁCH NHIỆM HỮU HẠN SUPERSHIP BẾN LỨC LONG AN","0888113495"
"CÔNG TY TNHH CÔNG NGHỆ PHÚC AN GIA","0933570799"
"CÔNG TY TNHH SUPERSHIP CHÂU THÀNH-LONG AN","0377777315"
"HTX NÔNG NGHIỆP AN XUYÊN","0942393119"
"CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN PHÂN HỮU CƠ VI SINH TÂM ĐỨC","0966681817"
"CÔNG TY TNHH MTV ĐẠI HÒA HIỆP","0974047426"
"CÔNG TY TNHH CÔNG NGHỆ GIA NINH VIỆT NAM","0917782811"
"CÔNG TY TNHH KIM KHÍ NGỌC DUY","0363625575"
"CÔNG TY CỔ PHẦN THỰC PHẨM VS (NỘP THAY NHÀ THẦU NƯỚC NGOÀI)","0822530444"
"CÔNG TY TNHH TM DV VÀ VẬN TẢI ĐỨC TRÍ NGUYỄN","0902803804"
"CÔNG TY TNHH GIẤY CARTON TẤN TRIỆU","0838885468"
"CÔNG TY TNHH DỊCH VỤ BÁ PHÚC - NHỊ THÀNH","0982607587"
"CÔNG TY TNHH MTV HẢI SẢN HOA VIỆT","0911779559"
"CÔNG TY TNHH MỸ PHẨM BI BƠ ANH","0967934990"
"CÔNG TY TNHH ĐIỆN NĂNG THÁI QUÍ","0907288409"
"CÔNG TY TNHH TƯ VẤN KIẾN TRÚC THIẾT KẾ XÂY DỰNG THÀNH TÂM","0964142295"
